target,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40
2.0,-0.67419306,0.59996556,-0.19876774,0.39677651,0.67666188,-1.6959245,0.989002,0.46691218,-0.039963336,-0.34280081,0.86572857,0.54051323,0.67894039,1.1899262,0.4797831,0.57911489,0.99178426,0.46293946,-0.15418213,0.71679118,-1.6188684,-1.439032,-1.6079766,0.77380905,0.10982717,1.0304526,-0.74155959,0.66810427,0.28536071,0.068502704,0.091003844,1.9447634,-0.3285745,1.2942042,0.32558892,-0.76296915,0.16487974,1.4843254,-0.92318754,0.60690696
2.0,0.32371564,0.62979098,1.2414354,-1.2605145,-0.82879381,0.14353769,-1.3589983,1.1422508,-1.0803284,0.019750338,-0.46135912,-0.82335822,-0.93101262,-2.3155528,1.8990035,0.92931366,0.41652129,-0.80816453,-0.092519159,-0.19266493,0.62666276,0.27802385,-1.9182006,0.63490576,-0.44496281,0.29178016,-0.78670616,-0.86369513,-0.16133632,-0.69629537,-0.36211551,0.63358862,0.9810115,-0.68023436,0.016643973,-0.28832471,-0.32018559,-1.4878559,0.15888745,-0.90870279
2.0,2.0952345,1.7786435,0.59496557,1.2480518,0.73157452,-0.58308231,0.82030124,0.87321779,1.7606302,-0.42945475,0.73178453,-0.35676756,-0.63210735,0.4540497,-1.1865472,1.9676633,-1.962289,0.69039305,1.8651799,-0.37308979,-0.064417589,0.16936726,0.36588762,-1.8393891,0.18805992,2.4246174,-0.64330056,-0.40246242,-1.3703103,0.15622638,-0.90306168,-0.54187291,0.10128521,-0.52442183,0.90990061,-1.4740598,-1.9169985,-0.30408693,1.2413012,-0.91142016
2.0,-0.12483938,0.072152554,0.8303372,-0.59573917,-0.20122664,0.69662338,-0.99917698,-0.92299346,1.0043423,0.0042582369,1.3649198,1.8063094,0.026690511,0.57937486,-0.4655245,0.6168483,1.8811606,-0.20569969,-0.55804386,0.31315865,0.74670136,0.96242649,1.2103313,-0.12105225,-1.1767148,0.30341609,-0.35584094,0.46877456,-1.099293,0.67160025,-1.0998749,0.68738673,-0.73162067,-0.71423207,0.19547632,-0.8880645,-1.7652015,0.6169779,-1.6939675,1.2295038
2.0,1.5855193,-0.37875657,-0.57375702,-0.63171515,0.52716494,0.49997028,2.5810777,-0.64346673,1.139568,1.658096,-0.55872889,1.3384594,-0.99523532,-0.26334767,1.3915561,-0.077663867,-1.2084695,1.0976171,-0.57815549,0.047855726,0.50540202,0.46382687,-0.66894139,0.69536645,1.0530852,-0.40321851,-0.33911442,1.2761977,-1.5458842,0.24444688,0.11793279,0.19569043,-0.65233732,1.0525062,1.5224305,0.57367354,0.37053672,-0.94422137,-1.1711695,-0.82589555
2.0,1.3989092,-1.4295861,-0.59049333,-0.56129534,-0.59438869,0.52290465,0.18144612,0.981222,1.5984128,-0.28120425,-1.1331174,-0.30964675,-0.71959759,-0.026510582,0.057742623,2.9892715,0.039805364,0.94584052,1.0571319,-0.23782778,0.39285462,1.5494824,-1.1228833,0.062046305,2.1176971,1.0109127,0.49093056,-1.5273981,-1.0487028,1.2452625,0.25650393,1.5030334,-1.1262837,-0.7828102,-0.081194668,0.26339254,-0.94736272,-0.75435674,1.6706518,-0.28037575
1.0,0.40180827,0.18359108,-0.27654246,2.0148646,-0.30104192,0.49005621,1.3119569,0.4343401,0.16303015,0.21771681,-0.71545491,-1.3107829,0.85630863,-0.8449946,1.2363511,0.56367198,-0.32178783,1.3579625,0.94723541,-0.14373694,-0.19022331,0.10608129,-0.92465322,-0.22032164,0.024274429,-1.7933086,-0.90774059,-0.36463757,0.22413943,1.8301667,0.98982104,0.1761506,-0.07333613,0.41220009,-0.78201195,0.84263848,0.31142847,0.084242093,0.62365603,0.52386405
2.0,-0.37917681,0.41750345,-1.0994912,-1.1984497,0.7743716,-0.22601124,-0.44207583,0.73828055,1.0023413,-1.7721555,1.1963563,0.85684818,-0.56903396,0.24407766,-1.2792552,-2.0049893,-0.50047429,-0.84576792,-0.12582777,-0.5579232,1.6737502,-0.59966716,1.4595484,-0.51406108,-0.69050468,-0.13975111,-0.74873743,0.26938853,1.6837041,-0.13343287,0.7050852,-0.22349894,-0.35945891,-0.20898101,0.68782389,-0.087547501,-0.34662484,1.0882331,0.46101137,-0.55734664
2.0,-1.9660324,0.3350183,1.049857,0.028046511,0.82391751,-0.3297497,1.4088598,0.66712187,-0.89087079,-0.14292049,-0.45392036,-0.31048247,1.5010118,-1.5900213,-1.051655,0.68463126,0.41938262,1.8339659,0.17566121,1.1480026,0.27902917,0.13284426,0.22486775,1.2816983,1.3900247,0.45722624,-0.57261389,0.69537319,0.780532,-0.95961633,0.20490006,-0.80142399,0.58325629,0.89373921,0.75425518,-0.12020952,0.3391124,-0.19436773,-0.95121684,0.031224664
2.0,0.13805254,-0.48614048,-1.020819,-0.212008,-1.40548,-0.49423854,-1.1613979,-1.0660781,-1.0902717,-0.064912985,0.2772247,0.6878156,1.5346713,1.3243029,1.0459086,-1.3543087,1.3912776,-0.27092709,-0.9683003,2.7055477,1.6420944,-0.66992492,0.18248516,0.4873442,-1.7262549,-1.8227673,-0.5269436,0.71944244,-1.9014541,0.70061694,0.022604457,-0.14451772,1.8806485,1.2713466,-0.61979463,-0.45898862,0.43227464,0.46279824,-1.75343,0.36086323
2.0,1.8477725,-0.43219531,0.49861186,-1.4217061,-0.89226056,-1.2788384,-1.505031,-0.10187802,0.6850348,-0.30136879,1.8316868,-0.81976157,-0.58322048,-1.7878733,0.72364929,-1.6888862,-0.9403066,1.8765126,-1.6134004,0.17498699,0.22457812,-1.4428137,-3.0770955,-0.66493465,-0.61636424,-0.033936276,-0.60566314,-0.65634126,-0.83452602,0.66550653,-1.5693214,0.30330383,-0.75863029,0.92188379,1.3034974,1.3930674,-2.2023833,-0.64901914,0.50132027,-0.5943699
1.0,-0.077554536,2.166319,0.89099577,-0.053031408,-0.18953269,0.42444097,-0.45159605,0.83106266,-0.067127633,-1.2274308,0.88032379,1.7541329,-0.62034855,0.17452074,0.33414679,0.24958793,0.95483547,0.24988118,-0.17458502,0.21608491,0.62627909,1.632571,-0.1914003,-0.50235366,-0.42194364,-1.3541538,-0.29338168,-1.9519134,0.80557813,-0.52055043,0.36994232,-0.75050102,-0.86017042,0.66944495,-0.91888969,3.3538946,-1.7799281,2.5293136,0.15577365,-0.45128104
2.0,0.076122774,-0.82611382,-1.810851,1.9580941,1.3513575,-0.66870718,-0.60082423,0.2959765,-0.46353417,0.36087073,0.47218395,-0.15144104,0.154482,-0.81254189,1.4837872,-1.4008608,-1.152471,0.50194606,-1.0893813,0.36558784,0.91733097,0.20250191,1.2557183,-1.13763,-0.10352672,0.0788708,-1.2167027,0.93631346,1.9316144,0.99384317,-0.28408678,0.33482149,0.1540337,-0.16673758,-1.5746122,-2.0026973,0.31935755,1.5152664,-1.3074088,0.6788223
2.0,-0.14643475,-1.6503865,-0.13016032,0.9729089,1.3946945,-0.23679628,0.42787112,2.0527647,0.18519992,0.8102324,0.38771868,0.44228053,0.5506043,1.1945838,-0.41227211,0.8515525,-0.74732058,0.49780499,1.1248496,1.9717384,1.3934895,0.0027913099,2.3539139,-0.51412891,-0.13749194,-0.55993285,1.3488589,-0.61537397,0.31058359,-0.64305853,-0.53816353,-0.71845323,0.50057365,0.078567357,1.8620861,-0.99617329,-0.57717171,-1.1875164,-0.083893815,-0.73059272
2.0,1.1836264,-0.3460059,0.087341241,-0.72679785,2.1825027,0.50861273,0.45647001,-0.42449763,0.78624072,0.37017267,0.89639872,1.0216423,-1.5354412,1.583006,0.40486031,1.4047662,-0.52544813,-0.046504029,0.51243211,-1.6804039,1.0937062,-0.17759962,0.25536922,-0.99595989,-0.17221048,1.1140297,0.6333383,0.86477925,-0.67024858,-1.8964261,0.87949981,-0.87744532,0.65675117,1.5636222,-2.3681664,0.25315282,0.93727812,-1.2043548,0.20389713,-0.87130265
2.0,0.31085419,0.11467727,0.30344413,-0.26466496,0.74295619,0.66507104,0.68436997,-0.14494591,-1.3695794,1.8842763,1.0998226,-0.79256177,2.0814232,1.9816548,-1.0150613,0.79202194,-0.036141412,-0.62221608,-1.3702472,-0.12272112,-0.22391268,-1.7124056,-0.24661981,0.83693331,0.15565872,-0.47989464,-1.1407892,0.82404437,-0.49634466,2.1218026,0.37174018,-0.48794618,-1.6884096,-1.344141,0.45638313,0.93177053,1.280835,-3.2768013,0.54000889,-0.08608577
2.0,-1.1169528,0.42523084,0.62441247,-0.216302,1.557095,0.35818613,1.0676533,-1.1521777,-0.07560993,-0.99741859,1.0626058,1.6253501,-1.7769929,-1.0525111,0.3615977,-0.38002714,0.89257583,2.7018153,-0.54263555,-1.2030526,0.67013804,0.81611537,0.94259021,0.77901281,-0.68320755,0.45758738,0.37978632,-0.87915848,0.68948421,1.6292506,1.6458868,1.0664647,0.31673824,-0.076329439,1.0029065,-0.026065402,-0.36957533,0.97337259,-1.0151657,0.79858176
2.0,0.40372053,0.6811101,0.32327531,0.94739961,0.23121722,-0.016568034,0.68774178,0.69843686,-0.98092446,-0.53856577,-0.30939338,1.0112452,-1.7376643,-0.20175195,-0.03432475,1.2407599,2.0814923,-0.63419493,0.61102357,0.75579238,0.73211365,-1.1334108,-0.76547966,0.25077875,1.6135051,1.4545306,1.8022947,1.7280194,1.4212371,0.7785173,0.35865962,0.043818676,-0.51590097,-0.8146194,-0.22319095,-0.77410286,-0.74642002,-0.77824785,-0.27444373,-0.15468834
2.0,-0.40024159,-0.89651176,0.64493949,-0.95007832,-1.3796585,-1.5957377,0.59290508,-1.2954957,-2.0493886,-0.17597429,0.72750192,1.2313097,-0.33293139,-0.2027217,2.4221846,-2.3800026,1.1930244,0.55362041,0.24113628,-0.49079761,0.82625758,-0.80535575,-0.69170621,-1.1955623,1.8289929,-1.7529009,1.1268414,0.85566006,-1.6282233,-1.0197388,-1.0078667,0.74871885,-0.36829042,-0.18691089,1.5876063,0.058687871,-0.10793116,0.88035792,0.20716494,-0.93979273
2.0,0.64187531,-1.0071281,0.15624748,-0.017511686,-0.40456035,0.57427654,0.19660387,1.5364614,-1.0006218,1.3638228,-1.8419341,-0.65361113,-0.51538012,-0.32370458,-1.0497293,1.5787701,-1.5559667,1.9000402,0.30121815,-0.082989459,-1.4765127,-1.8080866,2.0235767,-1.25217,-1.0160311,-0.4216452,0.29312547,-0.49059818,-1.5613431,-1.1221931,0.57444344,-0.98679366,-2.0356183,-2.2803791,-1.2666332,-1.2989998,-1.000232,-0.49701938,-0.18349281,-0.29704099
2.0,-0.046025697,-0.83360128,0.89602561,-1.5135146,-1.0259468,1.7659109,1.2777456,2.1806752,0.90443214,0.22800786,-0.66401427,1.0489829,0.81057998,0.3961703,-0.030641955,1.6937002,0.31493697,-1.8317959,-0.36122401,-0.9246566,0.65309076,1.1112675,0.89569007,0.93159921,0.761343,0.065184164,0.17271552,0.69284764,0.40552386,-0.45473109,0.17253752,-0.14600478,1.5813677,1.7896178,-0.22417752,0.025221963,-0.21222152,-1.1715634,1.3730739,-0.15104782
2.0,-0.96468552,-0.20931413,-0.51154646,-0.36790543,-0.50749948,-0.80671633,-0.49128632,-0.34176277,-1.2685866,-1.8941005,0.50106014,0.37944872,0.46194585,1.001036,-1.5689314,-1.5287431,-0.085421629,0.19398088,0.0192906,-1.5952682,-0.10927793,-0.75728742,-0.16819301,-0.62450345,-0.1967372,-0.52085786,-0.030385836,-0.62883634,-0.82924942,-0.62961628,0.046853214,-1.8842233,-0.53552287,-0.6804885,0.65926344,0.99369186,0.98537882,0.37151678,-0.43200708,0.90182718
2.0,1.5999431,-0.63962267,1.0716233,1.5722634,-1.5318347,1.3956397,0.44509296,2.5223879,-1.5948979,1.318461,1.5621702,-0.21416553,-2.1797709,0.085454939,1.018865,-0.013970194,-2.0204477,0.33990028,0.40421476,-0.013314067,-0.33457306,0.54583135,-1.1690294,-0.044367738,0.48067889,-1.1509949,1.3991277,1.0106053,-1.5491216,-0.79527951,1.4485568,-0.46023942,-0.082500571,0.5066594,0.7449054,-1.3780212,-1.4423489,-0.37208309,1.313779,-0.99941863
1.0,1.5493428,-0.30677132,-0.57617751,-0.094349433,-1.0427928,-0.63293644,0.1138204,1.3372845,0.74614158,0.10183418,0.31412162,-0.84254436,-1.8520884,0.048566979,0.57675582,1.0466376,0.19651637,0.82151597,-0.5307985,-0.96784876,1.7036337,2.2258653,0.47036815,-1.8202376,-1.2510273,-1.8617178,0.41580221,0.054507005,2.2897467,-0.1845755,-2.2976553,-0.065499314,-0.89071991,0.61665112,1.4059381,0.018126608,0.60962911,0.29244192,-1.1120988,0.10948998
2.0,-0.91855951,1.1616989,0.2434115,0.55091827,-0.82614448,0.12774604,-0.61498544,-1.6501568,-1.0723047,-0.53349879,1.2612046,-0.73265501,-1.1192888,0.063563728,0.04594081,1.9586763,1.0820526,-1.0632049,-1.2198143,0.69496509,0.1363148,0.63022893,0.2905769,-0.10708645,1.4852746,0.62596178,-1.0843935,0.80516068,-1.1410826,1.642778,0.59464924,-0.60273677,0.98097166,-0.67695292,0.19740229,0.9052463,-1.7071375,0.40575888,-0.10983996,1.0622876
2.0,-0.053047978,0.6736005,-0.90837616,-0.37835235,1.0910627,-0.18860561,0.64109038,-1.4046695,-1.3663227,-0.32774722,1.5616418,-0.28633184,0.5465807,0.44884902,-1.0599574,-0.35302839,-2.1185304,0.54761136,0.49294402,0.951565,0.16724831,0.40592531,-1.6301692,-0.55340837,-1.1488991,-1.2904538,0.33962916,0.65662696,-1.6700717,0.4118532,0.80081433,-0.17700546,-1.5147578,1.0447918,-0.37564095,0.50559566,0.7108269,-1.4171391,1.6691371,-0.80684278
2.0,0.88342542,-0.026756504,-1.8373273,-1.1473307,0.4692617,0.7735223,-0.66716762,1.1846489,-0.31095753,0.67870324,1.0535738,-1.3084387,-0.8327703,1.3828599,-0.66945155,1.7150433,-0.41576695,-0.83815164,0.17085367,0.23988993,2.0054525,-0.40869904,0.7556031,0.9989347,-0.086275683,0.22199276,-0.82079631,-0.96337776,-0.43910334,1.4760968,-0.46615601,-0.53501568,-0.42642528,0.63755192,-1.6805595,0.83633029,0.71314257,-0.098312444,-1.6637212,-0.038290058
2.0,0.5730425,0.6279407,0.40466698,0.80784588,-0.64788526,1.1511998,0.71131563,-0.55066852,-0.035872078,-1.4553649,-0.057782389,2.7864692,-0.96193648,-0.11019049,2.2068262,-0.36385655,-0.25296676,-0.78655122,-0.2814048,0.5112388,-1.5205369,0.40871203,-0.010422963,-0.3130695,-0.36198286,1.3144723,-1.3663811,-0.26325202,0.24955124,-1.7865505,0.046858552,0.49414872,1.7904922,-0.76190746,-1.4443863,-0.51481829,0.15914678,0.099504339,-0.037108456,-0.6071391
2.0,-0.57267314,1.4543527,0.66286316,-0.63017786,-0.23632062,-2.3224281,0.71175484,0.14282507,-1.6885161,-1.3358305,-2.7967914,0.62544015,0.53316468,-1.2652182,0.94299735,-1.7321128,0.010495548,-1.0766085,-2.1913159,-1.6056506,-0.28604254,-0.27445283,0.10070658,0.15327252,0.43583988,0.27454856,1.6044262,0.59756142,-0.10518746,0.24214477,-0.8308767,-0.15359938,-0.39809983,-0.76089235,0.37763692,0.60371162,0.63062993,1.636584,0.092146404,1.019402
1.0,0.34887717,-0.74001793,0.53818624,0.980164,-1.6962198,-1.143852,-0.25257712,-0.75805525,-1.5829581,-1.2277847,0.52457067,0.2697744,0.09997648,1.3516524,1.027419,0.25488509,-0.098816747,0.53366229,-0.1451271,-0.51410258,-0.94034787,0.75344109,0.36766657,-0.46983095,-0.18930027,1.4855039,-0.70805312,-0.65871318,0.8163238,0.44283492,1.533873,1.349172,-1.7496641,0.6418422,-0.58558962,1.463657,-0.45390862,-0.16052279,-1.4858496,0.043774228
2.0,1.3294139,0.081140195,-0.20949216,-0.27756404,1.1448339,0.5100631,1.1058878,0.74387574,-0.66251388,-0.10166027,-0.11565723,1.0604876,0.77942672,-0.41782376,-0.42618354,-0.24007097,-0.1804559,0.2239197,0.20861609,-1.0596131,-1.0978455,0.99000596,-1.9506936,-0.45625637,1.3245271,-0.2902549,0.28003382,-0.33668601,-0.033023434,0.37563774,-0.46427913,-0.0078539422,0.077048882,1.822745,0.33740557,0.75119156,-0.68746037,0.59585721,0.56760422,1.0062259
2.0,0.60975148,-1.1921239,-0.52801312,-0.05769087,-1.1486925,0.031996457,1.0876143,-1.3691984,-1.0770604,-0.17901343,-1.2916077,1.5295925,-1.7322327,-1.2549349,-1.4075427,0.82292886,0.30167724,1.2004368,0.03754726,0.084488628,1.1256119,-0.57105538,0.56870278,0.23697171,-1.3633885,1.0208729,-1.4158146,-0.13426008,0.79422225,-1.853346,-0.69297769,1.0338786,1.6851429,1.2779321,-0.20459047,-0.37818485,1.0523288,-0.69034803,-0.43632548,-0.58227784
2.0,-0.22426764,-0.22602622,-0.53937533,0.046815219,1.3917576,0.00076137061,1.1337048,-0.70685458,0.41192794,0.57234524,0.2502321,1.1839241,1.168378,1.3597381,-0.43317404,0.76869866,-0.73005333,-1.1573329,-0.10439978,0.26317031,-0.009212566,0.92377789,0.28993604,0.2434643,-1.1338835,0.0091232887,2.3670682,0.021061342,-0.21375286,-0.64403158,-2.2140879,-0.43388199,0.03311823,-0.6036311,0.47058929,-0.2462282,0.30012284,-0.024110188,-0.16239326,-0.44675429
2.0,-1.3318082,1.6696737,-0.6119872,0.45987737,0.1355095,0.13900554,-0.97417585,-0.21399974,-0.37639154,-0.76980566,0.59834558,-0.6452881,-0.072024589,0.38005833,0.99147124,0.2587755,0.40511738,0.47417931,0.26445585,0.56699482,-0.072447499,-0.42389284,-0.33672974,-0.24234327,-1.5377004,-0.48420509,0.80872526,0.39979942,-2.3743716,-0.87811645,1.2676153,0.69412489,-0.068989235,-0.3386318,1.9216385,-1.6656885,1.406388,1.5041686,-0.85361062,-0.069287078
2.0,0.7723294,-1.4706832,0.13144067,1.7947561,-0.26999093,-0.54511027,2.2575014,-0.8543243,-0.652116,0.65075278,-1.1599797,-0.9924763,-0.25995995,0.92647954,0.36558558,-0.067550574,0.28436952,-0.10611732,0.37892047,-3.4803643,-0.59892814,-0.67994516,-0.88080375,-0.28991489,0.34956066,-0.038584947,-1.3938164,0.85563886,-1.9074687,0.18857088,-1.1350987,-1.7625408,0.23956147,1.2653088,-0.85935539,-0.59303508,0.77220055,1.1679526,-0.87079507,-0.1840594
2.0,-1.1312073,-1.1463491,-0.81213711,1.1194894,0.30155343,-0.5894243,-1.8215049,1.5085943,0.2592528,-2.9093385,0.96748191,-0.74648391,-0.48863314,0.81918932,0.31806536,-1.4499907,-0.36511159,-0.5156053,-1.4207944,-1.2253347,0.79382801,0.3203652,1.4280624,-0.18551287,0.29743638,-0.6059827,-0.74899017,-0.73913081,0.60807678,1.0523967,1.2692752,0.79198071,1.2059944,1.9397432,0.31153368,-0.99963158,-1.7458927,0.86070644,-0.18362972,1.3520252
2.0,2.5728995,-0.76203022,1.2266581,1.3264394,-1.4708879,-0.21584136,1.1821548,0.17781548,1.7369777,0.72615608,1.1345436,0.0011306069,0.98953005,-0.22525706,-0.099979105,-0.66356164,-1.0795561,0.95204943,0.29491924,-1.5616243,1.658561,-0.38180621,1.8666417,0.56907349,0.83272437,-0.31482052,1.9788288,-0.19668316,1.7064663,-0.47250417,1.5139419,0.9660194,-1.2606111,0.66176688,0.57775754,-0.87998448,0.90302956,-1.1904075,-0.30724105,-0.17801255
2.0,0.36855528,-1.3741504,-0.95570729,-1.5287465,1.2119401,1.1481491,1.1267418,0.96880584,-2.6026439,0.40798481,-0.43024938,1.6698958,0.15775414,0.66256327,-0.70095174,1.1325433,0.42130504,-1.5876907,0.43619523,-0.87741939,-0.28964663,1.0709363,1.271834,0.097386987,1.5012549,-0.37036655,-1.5652379,-1.1993923,0.60685549,0.83994273,0.98130853,-0.10487857,1.808623,0.29532253,-0.53717359,-0.54745129,-0.23911445,-0.55527895,0.29634032,0.30872487
2.0,-1.384009,1.2663323,0.99570374,1.0635241,-0.9784683,-2.3495577,0.73815986,0.48957954,0.87429729,0.36259051,1.8003475,0.87697139,-2.0148424,-1.0276557,-0.13593151,-0.08015149,0.73099406,-1.4826917,0.92670687,-0.41301425,-1.8182197,0.39989292,-1.2815862,-0.17242562,-0.70669002,-1.4606156,-0.48723421,0.16386991,-1.8491115,-0.55007537,-0.89489858,-0.2279652,-1.207296,1.0625629,0.76279648,2.3940849,-0.98159152,1.7277901,0.79068969,1.6302069
2.0,-0.25385825,-1.8327021,-1.1354418,1.564733,0.61994712,0.84328477,-0.54807205,-1.1782426,1.1747487,-0.41193829,-0.50013504,1.2291049,0.51683012,-1.3979409,-2.3036554,0.14419806,-1.9813741,0.46953046,0.070624132,0.88640848,-1.4049585,0.1739733,-1.0573004,1.5270398,1.4377561,0.36260879,-2.4859573,0.69520138,0.63336255,0.45726608,0.39511308,-0.22619704,-0.74395502,0.10850859,0.35356838,-1.4596323,-0.069735104,1.6936167,2.2206912,-0.78846507
1.0,0.34953391,0.0629513,0.82361887,-0.094398185,-0.72682354,0.88966148,0.04126395,1.4493574,-1.3352517,-1.2603855,-0.78077706,-0.92724044,0.68752907,-1.3499199,-0.25255914,0.70142492,0.96771353,1.3293701,0.18398334,0.73822602,2.559849,0.16610508,0.1356771,-0.40141433,1.0848657,1.216166,-0.24335725,0.45304298,0.29758806,-0.44983618,-0.95400615,-1.3318913,-0.68138478,0.90305373,-0.19748107,-0.89959153,-1.7123598,-0.49013428,1.372459,1.5400648
2.0,-0.96643556,-1.0022187,0.97257834,-0.19753178,-1.2322795,0.14902414,0.11376494,1.0574307,0.40257451,-1.8994753,-0.38611878,-0.073594546,0.26211706,0.16476601,-0.5820823,0.0092349518,0.45479392,-1.5338008,0.13134631,-0.49561554,0.54970411,0.31288384,-0.38421372,-0.61126157,0.38830771,-1.2331001,-1.1561567,0.32007452,-0.42896525,-0.12536053,1.021044,-0.49012511,0.15422062,-0.54226445,1.8076392,-0.76690709,0.15231854,0.11041508,1.5485179,-0.25251767
2.0,1.0596776,-0.77670706,0.21027653,0.53154655,-0.23376353,-0.61532306,-0.44386962,-0.064379159,0.4511267,-0.32635752,-0.95754692,-2.5902962,-1.2112217,0.49273282,-0.19372987,-1.4940383,-0.70860747,-0.47551411,0.33683597,-0.32592504,-0.22610411,0.36828512,0.63274593,-0.92403539,0.75916699,-0.27004836,1.1850309,0.077893456,-1.2074125,-0.068678092,1.2638808,1.3224426,-0.51073122,0.49022306,-2.8989262,-0.061624283,-0.47284327,-0.33502943,-0.20112254,0.95701232
2.0,0.57705468,-0.39776018,-1.6312965,-0.61647662,-2.4668286,-2.5057237,0.25323857,1.2505581,-0.62058488,1.6564025,0.4254502,-0.66364343,-1.2946093,-0.19963064,0.74049228,0.64091478,0.25392642,-0.08937497,-0.14831372,0.49614347,-1.2415609,-0.075364345,0.56551798,-0.20572849,0.77211971,1.5369374,0.17984045,0.12197183,1.7550408,-0.25169994,0.13081311,0.23383295,0.3124188,-0.96649739,0.08287435,-0.71194134,-0.048460157,-1.4384488,-0.42356508,-0.22501841
2.0,0.19395991,0.24933842,1.0647815,-1.0744077,-0.44773264,-1.7592726,0.16557005,0.17230782,-1.8935433,0.62749466,-0.15586964,1.2261461,-1.3207685,2.5460954,-0.29953588,-0.51084382,0.17836941,-0.75636428,0.40562387,-0.40325239,-0.95318944,0.43753358,0.47086294,0.97554527,-0.83877913,-0.52833498,-0.90352894,0.40279189,-0.75564422,1.5402201,1.4095738,0.10841887,-0.19640017,1.0007877,0.50867839,-0.46634371,0.88163307,-0.30660974,-0.25932486,0.17107395
2.0,0.087381661,0.52662,-0.54365682,-0.023705932,-0.47197822,0.028170724,-0.070603073,1.3663533,0.95041376,-1.5841204,-1.5451009,1.0363586,-0.023967478,0.29240837,1.5403445,0.29134493,-0.55987612,0.09400554,-0.72669441,0.64740571,-0.74633451,-0.32326615,-0.16095743,-0.96578062,-2.971776,1.3826743,0.44576079,-0.38489719,0.91033312,0.31864621,-0.87643629,-0.74558263,0.73218111,-1.3323336,-0.14446842,0.20159707,0.66439807,0.52052715,-0.053579405,-0.117399
2.0,1.1703,0.070701314,0.84962266,0.40079466,0.31341161,0.22739563,-0.41606033,-0.11273052,1.0577153,0.35941852,-0.2020437,-1.2956218,-0.46090135,-2.1580658,0.04041648,-0.8704582,0.38375967,-0.53427984,0.68918087,0.59468737,1.68073,0.15125164,-1.7602187,-0.34513245,-0.094572997,1.178771,-1.0482185,-0.10513803,0.22441523,-1.0884349,-2.1367926,0.87606228,-0.42330537,2.1817237,1.8013578,0.22159521,0.31331458,-0.052609673,0.55334649,-1.8753445
2.0,0.073571069,-0.63981445,1.1063126,-0.44848182,-1.8982913,0.64715673,-0.3368379,-0.63698412,0.24129496,-1.4641483,-0.16796252,-0.65992545,-2.1700302,0.46829777,-0.71312267,-0.22210557,1.2606829,0.25926245,2.3686941,1.031706,2.3768682,2.0404953,1.5905393,-0.061984208,-1.0358684,0.50325413,0.42524748,0.21939552,-0.75195193,1.1584031,-0.80540441,-0.93683578,-1.2515943,-0.067302727,-1.3219941,1.5755794,0.657688,-0.24115773,0.46098851,1.0642299
1.0,-0.41518388,-0.8080329,-0.11684677,0.34662063,0.71192322,1.2936669,0.41566151,0.024451354,-2.2738555,0.61298195,-1.6872466,0.15683562,-0.94997892,0.83495625,0.23162024,0.03070164,1.1822583,-0.58399981,-0.96080589,0.66920371,-1.267989,-2.1015767,-0.31561928,-2.7515145,1.2801891,0.55717,-0.3702115,1.4447154,-1.4210711,-0.78250315,0.90640269,-1.4573025,0.14214667,0.75785999,-0.62716962,0.93492881,0.53802428,1.9366787,-0.043590048,-1.9292764
1.0,-0.80646426,0.20873299,-1.746647,-0.62207884,0.068806943,0.68045201,0.19113174,-1.0242938,-0.26164545,0.31253845,0.71502916,-0.1640187,1.3195283,0.54993844,-1.4092442,-0.94104594,-0.031517191,2.0572914,-0.00040883913,-0.10408107,0.55311861,-1.8092824,0.14262279,0.39122098,-1.6483191,-1.5388947,-0.21865992,-0.43484197,-0.12790007,0.58396719,0.70902845,1.117252,-0.22610335,0.80908481,-2.2894245,-0.7202248,-1.0769881,-0.70463766,-1.2323874,-1.175547
2.0,1.3412306,0.35583504,-0.57651411,-1.5618482,0.65291391,0.86313544,1.2760578,0.37979468,0.19096293,0.10188541,-0.54494479,-0.4467879,0.92789966,-1.4033396,-1.2482302,-1.1704912,0.42585539,1.0627113,-2.6951962,0.7928072,-2.4298287,-1.668147,1.7591735,1.3425316,0.14666866,1.0665426,0.92382125,0.45320684,-1.4748598,1.9993607,0.04359319,0.32441481,1.6038774,-0.85852413,1.3110556,-0.92719185,0.27929986,-0.58909371,-0.67357265,0.61898417
1.0,0.89650826,-0.52635718,0.19812616,-0.66388675,-0.96484256,1.9280819,0.72724331,0.18273827,-0.97659968,-0.85642673,-1.3811912,0.98153046,2.3404135,0.1200156,-0.72024832,-0.265148,0.79824735,-0.50885768,-0.38966308,-0.89958331,0.72451704,-2.5152424,-0.60809073,0.88986286,0.30776014,-0.37141777,0.21206066,-0.064125548,-0.62694586,-1.1213737,-2.5242086,0.64118729,0.048059805,0.95356964,0.47976434,-1.7114896,-0.22760589,1.3353111,1.1212754,0.15666516
